Dimension,Power,Time,Optimization
All entries in matrix are NaN-like
50,10000,1.134280,Flattened Register
All entries in matrix are NaN-like
50,10000,1.113403,Flattened Register
All entries in matrix are NaN-like
50,10000,1.125336,Flattened Register
All entries in matrix are NaN-like
50,10000,1.139357,Flattened Register
All entries in matrix are NaN-like
50,10000,1.107156,Flattened Register
All entries in matrix are NaN-like
50,10000,1.092143,Flattened Register
All entries in matrix are NaN-like
50,10000,1.155738,Flattened Register
All entries in matrix are NaN-like
50,10000,1.136239,Flattened Register
All entries in matrix are NaN-like
50,10000,1.102786,Flattened Register
All entries in matrix are NaN-like
50,10000,1.022490,Flattened Register
All entries in matrix are NaN-like
50,10000,1.081626,Flattened Register
All entries in matrix are NaN-like
50,10000,1.033944,Flattened Register
All entries in matrix are NaN-like
50,10000,1.110780,Flattened Register
All entries in matrix are NaN-like
50,10000,1.087665,Flattened Register
All entries in matrix are NaN-like
50,10000,1.067498,Flattened Register
All entries in matrix are NaN-like
50,10000,1.155262,Flattened Register
All entries in matrix are NaN-like
50,10000,1.101541,Flattened Register
All entries in matrix are NaN-like
50,10000,1.092486,Flattened Register
All entries in matrix are NaN-like
50,10000,1.080804,Flattened Register
All entries in matrix are NaN-like
50,10000,1.171048,Flattened Register
All entries in matrix are NaN-like
50,10000,1.113816,Flattened Register
All entries in matrix are NaN-like
50,10000,1.132865,Flattened Register
All entries in matrix are NaN-like
50,10000,1.045313,Flattened Register
All entries in matrix are NaN-like
50,10000,1.138951,Flattened Register

